PC1,PC2,Cluster_OPTICS
-0.7769519347189708,0.448174007679524,-1
2.2542185335431104,-0.9105039776824528,-1
-0.1043790812691936,-2.4938726577514303,-1
0.1971516866391985,-1.803847543670176,-1
-0.6051144965895878,-0.0896832172884362,-1
-0.1548578310969972,-2.363712829637386,-1
-1.3063156019079865,-1.0081492010209268,-1
-1.04035878048637,1.7695934102607325,-1
-0.4975117287873242,0.2921910810826076,-1
-1.006631348935513,1.4435006264341474,-1
-0.4984332111393221,-1.830531643127284,-1
-0.7043994602414849,0.795073735879385,-1
-0.43100084175794,1.8680015341495169,-1
-1.0603454065709024,0.4515946121551608,-1
-1.0034449550509306,-1.135632752058457,-1
-1.8220479440272093,0.2968425680563566,-1
0.6124830122437372,0.3568797656302436,-1
0.1485788135013898,-0.6122956966128816,-1
0.850101424692763,-0.7491625034301534,-1
0.6090573875082845,1.3068898520402286,-1
-0.560373215027365,0.909444489873824,-1
0.1904811894637658,0.7302159266113717,-1
-0.0911228634775605,-0.1401690363580958,-1
-0.6225687877619362,1.7063112492817762,-1
2.7413614737529164,0.2763476483733179,-1
2.896527546938009,0.0479513609036649,-1
1.1145291192129074,-0.3224884299234845,-1
-0.0529203705339947,0.4937702329654586,-1
0.0635949724919659,0.3589142461751186,-1
-1.3261051877333734,0.0015018680226284,-1
1.843665165551135,-1.6702886182268146,-1
1.0789888176285352,-0.0882109250447713,-1
-0.7184366723677021,0.4861446987844285,-1
0.3927359347853644,-2.5648660007077826,-1
3.2965055779343744,-0.9622777790255108,-1
1.1927672269481466,1.088053091457964,-1
-0.4707337643493532,-1.7881889406255758,-1
-0.5954028425696621,2.045249934223341,-1
0.1552215559390043,-0.1007506044936355,-1
0.3298841671653263,0.0463875083189702,-1
-1.0623974276715795,-0.0576274860021214,-1
-0.0027390463091566,2.2716224293440783,-1
2.8649313364375013,-0.6071806169014513,-1
-0.9931719649117838,-1.131187672514121,-1
-1.0151331900531877,-0.3069771572923017,-1
0.3141166938629863,0.1137819326630715,-1
0.0007528492880303,1.4757650018104869,-1
2.9722534361801545,0.8399377174533131,-1
-0.2826809610458602,1.5242367637058951,-1
0.8701251045874197,0.6739819025296402,-1
-0.7615775789525346,-1.234866940393595,-1
0.4032567014647033,0.2236157881743567,-1
0.4482785212708427,0.3254034746567011,-1
0.5574447400560664,-0.2876557821460453,-1
-0.5151713963087373,-0.3505652791820864,-1
-0.5658101028338393,0.1484272506872757,-1
-0.0843181879969962,1.4578503018090032,-1
-0.7023541327203632,-0.5040930008652529,-1
0.1891322654943761,0.3378487716212432,-1
-0.3239985997980901,0.3964784030841912,-1
-1.2756360823216724,1.3657447932999685,-1
0.7995525699679997,0.7016995164047746,-1
-0.8701933289973064,-0.7173591969702441,-1
-0.6913527366374442,-2.3473339301612346,-1
-0.8231266012177418,-0.7579841772130582,-1
0.1236766310829333,-1.6241538254333598,-1
